/Users/chunhaozou/Desktop/drl/envs/cartpole_train_eval.py:7: DeprecationWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html
  from pkg_resources import parse_requirements
name: __main__
Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Episode 1 finished with reward: {'angle_reward': 116.60153658016742, 'velocity_reward': 85.98112788794545, 'threshold_touch_reward': 0.0, 'gpt_reward': 202.58266446811294, 'gt_reward': 169.0, 'episode_length': 160.0}
Episode 1 finished with reward: {'angle_reward': 346.375508657037, 'velocity_reward': 317.8525323759554, 'threshold_touch_reward': 0.0, 'gpt_reward': 664.228041032992, 'gt_reward': 371.0, 'episode_length': 362.0}
Episode 2 finished with reward: {'angle_reward': 372.0235780231927, 'velocity_reward': 335.62429294883, 'threshold_touch_reward': 0.0, 'gpt_reward': 707.6478709720217, 'gt_reward': 396.0, 'episode_length': 387.0}
Episode 3 finished with reward: {'angle_reward': 363.83934634881786, 'velocity_reward': 330.5350178150221, 'threshold_touch_reward': 0.0, 'gpt_reward': 694.3743641638396, 'gt_reward': 389.0, 'episode_length': 380.0}
Episode 4 finished with reward: {'angle_reward': 357.7770770402485, 'velocity_reward': 326.19929362524454, 'threshold_touch_reward': 0.0, 'gpt_reward': 683.9763706654936, 'gt_reward': 383.0, 'episode_length': 374.0}
Episode 5 finished with reward: {'angle_reward': 340.6638699829405, 'velocity_reward': 312.686371071448, 'threshold_touch_reward': 0.0, 'gpt_reward': 653.3502410543888, 'gt_reward': 365.0, 'episode_length': 356.0}
Episode 1 finished with reward: {'angle_reward': 1974.0993323946889, 'velocity_reward': 1530.4147737781452, 'threshold_touch_reward': 0.0, 'gpt_reward': 3504.514106172826, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 2 finished with reward: {'angle_reward': 1975.0765292388994, 'velocity_reward': 1531.0163281445793, 'threshold_touch_reward': 0.0, 'gpt_reward': 3506.092857383486, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 3 finished with reward: {'angle_reward': 1974.9030249285581, 'velocity_reward': 1531.8461259271123, 'threshold_touch_reward': 0.0, 'gpt_reward': 3506.7491508556705, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 4 finished with reward: {'angle_reward': 405.84030777154373, 'velocity_reward': 361.7472607320637, 'threshold_touch_reward': 0.0, 'gpt_reward': 767.5875685036063, 'gt_reward': 431.0, 'episode_length': 422.0}
Episode 5 finished with reward: {'angle_reward': 410.2359227006505, 'velocity_reward': 364.76527224420647, 'threshold_touch_reward': 0.0, 'gpt_reward': 775.0011949448574, 'gt_reward': 435.0, 'episode_length': 426.0}
Episode 1 finished with reward: {'angle_reward': 324.1295525533466, 'velocity_reward': 300.46846149557217, 'threshold_touch_reward': 0.0, 'gpt_reward': 624.598014048918, 'gt_reward': 349.0, 'episode_length': 340.0}
Episode 2 finished with reward: {'angle_reward': 324.7929577753853, 'velocity_reward': 300.9556443231297, 'threshold_touch_reward': 0.0, 'gpt_reward': 625.7486020985152, 'gt_reward': 350.0, 'episode_length': 341.0}
Episode 3 finished with reward: {'angle_reward': 323.20513519839693, 'velocity_reward': 301.15084572032833, 'threshold_touch_reward': 0.0, 'gpt_reward': 624.3559809187253, 'gt_reward': 349.0, 'episode_length': 340.0}
Episode 4 finished with reward: {'angle_reward': 314.0458774112303, 'velocity_reward': 294.20150548698126, 'threshold_touch_reward': 0.0, 'gpt_reward': 608.2473828982111, 'gt_reward': 339.0, 'episode_length': 330.0}
Episode 5 finished with reward: {'angle_reward': 323.82649589576755, 'velocity_reward': 300.75451890042433, 'threshold_touch_reward': 0.0, 'gpt_reward': 624.5810147961917, 'gt_reward': 349.0, 'episode_length': 340.0}
Episode 1 finished with reward: {'angle_reward': 384.2410310836188, 'velocity_reward': 346.26500519384246, 'threshold_touch_reward': 0.0, 'gpt_reward': 730.5060362774611, 'gt_reward': 411.0, 'episode_length': 402.0}
Episode 2 finished with reward: {'angle_reward': 349.2391163716244, 'velocity_reward': 320.19163571261487, 'threshold_touch_reward': 0.0, 'gpt_reward': 669.4307520842385, 'gt_reward': 375.0, 'episode_length': 366.0}
Episode 3 finished with reward: {'angle_reward': 408.30646738196225, 'velocity_reward': 364.49842459971063, 'threshold_touch_reward': 0.0, 'gpt_reward': 772.8048919816731, 'gt_reward': 435.0, 'episode_length': 426.0}
Episode 4 finished with reward: {'angle_reward': 365.59706818505896, 'velocity_reward': 332.3589808318476, 'threshold_touch_reward': 0.0, 'gpt_reward': 697.9560490169063, 'gt_reward': 391.0, 'episode_length': 382.0}
Episode 5 finished with reward: {'angle_reward': 336.2726225469981, 'velocity_reward': 310.7473546148452, 'threshold_touch_reward': 0.0, 'gpt_reward': 647.0199771618429, 'gt_reward': 361.0, 'episode_length': 352.0}
Episode 1 finished with reward: {'angle_reward': 348.76984987347123, 'velocity_reward': 319.8673299955275, 'threshold_touch_reward': 0.0, 'gpt_reward': 668.6371798689992, 'gt_reward': 375.0, 'episode_length': 366.0}
Episode 2 finished with reward: {'angle_reward': 353.8232307308641, 'velocity_reward': 323.66718944610244, 'threshold_touch_reward': 0.0, 'gpt_reward': 677.4904201769675, 'gt_reward': 379.0, 'episode_length': 370.0}
Episode 3 finished with reward: {'angle_reward': 332.480042506236, 'velocity_reward': 308.17649908902223, 'threshold_touch_reward': 0.0, 'gpt_reward': 640.6565415952576, 'gt_reward': 358.0, 'episode_length': 349.0}
Episode 4 finished with reward: {'angle_reward': 343.0600288213556, 'velocity_reward': 315.03227254369386, 'threshold_touch_reward': 0.0, 'gpt_reward': 658.0923013650498, 'gt_reward': 369.0, 'episode_length': 360.0}
Episode 5 finished with reward: {'angle_reward': 343.39380563799904, 'velocity_reward': 315.3077081392117, 'threshold_touch_reward': 0.0, 'gpt_reward': 658.7015137772106, 'gt_reward': 369.0, 'episode_length': 360.0}
Episode 1 finished with reward: {'angle_reward': 316.8438297325967, 'velocity_reward': 295.79559983866886, 'threshold_touch_reward': 0.0, 'gpt_reward': 612.6394295712659, 'gt_reward': 342.0, 'episode_length': 333.0}
Episode 2 finished with reward: {'angle_reward': 329.4725468619409, 'velocity_reward': 305.33794130187437, 'threshold_touch_reward': 0.0, 'gpt_reward': 634.8104881638154, 'gt_reward': 355.0, 'episode_length': 346.0}
Episode 3 finished with reward: {'angle_reward': 321.6646907656493, 'velocity_reward': 299.33131144980774, 'threshold_touch_reward': 0.0, 'gpt_reward': 620.9960022154568, 'gt_reward': 346.0, 'episode_length': 337.0}
Episode 4 finished with reward: {'angle_reward': 312.5174850772124, 'velocity_reward': 291.5189470088648, 'threshold_touch_reward': 0.0, 'gpt_reward': 604.0364320860771, 'gt_reward': 337.0, 'episode_length': 328.0}
Episode 5 finished with reward: {'angle_reward': 329.73302986725827, 'velocity_reward': 305.72967530622077, 'threshold_touch_reward': 0.0, 'gpt_reward': 635.4627051734788, 'gt_reward': 355.0, 'episode_length': 346.0}
Model saved!
Logs saved!
Visualizing a few frames .
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Recording a video...
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /Users/chunhaozou/Desktop/drl/outputs/eureka/2024-12-08_20-06-48/videos folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Video recorded. Check the ./videos directory.
