/Users/chunhaozou/Desktop/drl/envs/cartpole_train_eval.py:7: DeprecationWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html
  from pkg_resources import parse_requirements
name: __main__
Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Episode 1 finished with reward: {'pole_balance_reward': 724.000695170816, 'cart_movement_reward': 52.12896232882456, 'gpt_reward': 776.1296574996405, 'gt_reward': 906.0, 'episode_length': 897.0}
Episode 5 finished with reward: {'pole_balance_reward': 1632.6798429770915, 'cart_movement_reward': 687.4725568868442, 'gpt_reward': 2320.1523998639373, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 1 finished with reward: {'pole_balance_reward': 34.61139237073359, 'cart_movement_reward': 10.1459054197041, 'gpt_reward': 44.75729779043767, 'gt_reward': 75.0, 'episode_length': 66.0}
Episode 2 finished with reward: {'pole_balance_reward': 53.80488832118935, 'cart_movement_reward': 21.69124606971219, 'gpt_reward': 75.49613439090159, 'gt_reward': 213.0, 'episode_length': 96.0}
Episode 3 finished with reward: {'pole_balance_reward': 56.503194075934736, 'cart_movement_reward': 22.740822492440195, 'gpt_reward': 79.24401656837493, 'gt_reward': 111.0, 'episode_length': 102.0}
Episode 4 finished with reward: {'pole_balance_reward': 36.51464675962818, 'cart_movement_reward': 11.545340650008114, 'gpt_reward': 48.05998740963629, 'gt_reward': 80.0, 'episode_length': 71.0}
Episode 5 finished with reward: {'pole_balance_reward': 1633.6166515296138, 'cart_movement_reward': 688.1722745019962, 'gpt_reward': 2321.7889260316083, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 1 finished with reward: {'pole_balance_reward': 33.52724007182278, 'cart_movement_reward': 8.396611381824082, 'gpt_reward': 41.92385145364685, 'gt_reward': 71.0, 'episode_length': 62.0}
Episode 2 finished with reward: {'pole_balance_reward': 1630.1228747614189, 'cart_movement_reward': 686.4229804641163, 'gpt_reward': 2316.545855225545, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 3 finished with reward: {'pole_balance_reward': 1630.0620673195303, 'cart_movement_reward': 687.8224156944202, 'gpt_reward': 2317.884483013949, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 4 finished with reward: {'pole_balance_reward': 1632.8463060746385, 'cart_movement_reward': 687.4725568868442, 'gpt_reward': 2320.3188629614906, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 5 finished with reward: {'pole_balance_reward': 1633.104572436329, 'cart_movement_reward': 687.8224156944202, 'gpt_reward': 2320.926988130753, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 1 finished with reward: {'pole_balance_reward': 1633.6820357488941, 'cart_movement_reward': 682.2246747732047, 'gpt_reward': 2315.906710522097, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 2 finished with reward: {'pole_balance_reward': 60.943202203330195, 'cart_movement_reward': 15.393787533344154, 'gpt_reward': 76.33698973667434, 'gt_reward': 113.0, 'episode_length': 104.0}
Episode 3 finished with reward: {'pole_balance_reward': 77.2444843696409, 'cart_movement_reward': 25.53969295304821, 'gpt_reward': 102.7841773226891, 'gt_reward': 244.0, 'episode_length': 127.0}
Episode 4 finished with reward: {'pole_balance_reward': 1635.214274455868, 'cart_movement_reward': 683.6241100035086, 'gpt_reward': 2318.838384459379, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Episode 5 finished with reward: {'pole_balance_reward': 1634.7131585558188, 'cart_movement_reward': 680.1255219277489, 'gpt_reward': 2314.8386804835686, 'gt_reward': 2009.0, 'episode_length': 2000.0}
Model saved!
Logs saved!
Visualizing a few frames .
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Recording a video...
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /Users/chunhaozou/Desktop/drl/outputs/eureka/2024-12-08_20-06-38/videos folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
/opt/miniconda3/envs/drl/lib/python3.11/site-packages/gymnasium/envs/classic_control/cartpole.py:214: UserWarning: [33mWARN: You are calling 'step()' even though this environment has already returned terminated = True. You should always call 'reset()' once you receive 'terminated = True' -- any further steps are undefined behavior.[0m
  logger.warn(
Video recorded. Check the ./videos directory.
